date_time,Voltage_Set,Height
"2026-05-10 11:37:23",6.40416,18.6511
"2026-05-10 11:37:24",6.4195,18.2214
"2026-05-10 11:37:25",6.43083,17.7456
"2026-05-10 11:37:26",6.43974,17.3619
"2026-05-10 11:37:27",6.44652,16.9629
"2026-05-10 11:37:28",6.40611,16.5485
"2026-05-10 11:37:29",6.45452,16.1802
"2026-05-10 11:37:30",6.4567,15.7965
"2026-05-10 11:37:31",6.45796,15.3975
"2026-05-10 11:37:32",6.45863,15.0138
"2026-05-10 11:37:33",6.45863,14.6608
"2026-05-10 11:37:34",6.45863,14.3232
"2026-05-10 11:37:35",6.45845,13.9856
"2026-05-10 11:37:36",6.4588,13.5865
"2026-05-10 11:37:37",6.46291,13.2335
"2026-05-10 11:37:38",6.47734,12.9266
"2026-05-10 11:37:39",6.51953,12.5736
"2026-05-10 11:37:40",6.60744,12.2974
"2026-05-10 11:37:41",6.76549,12.0518
"2026-05-10 11:37:42",6.85941,11.8523
"2026-05-10 11:37:43",6.89624,11.6835
"2026-05-10 11:37:44",6.9114,11.53
"2026-05-10 11:37:45",6.91674,11.3765
"2026-05-10 11:37:46",6.91776,11.2231
"2026-05-10 11:37:47",6.91592,11.1156
"2026-05-10 11:37:48",6.91632,10.9161
"2026-05-10 11:37:49",6.96369,10.778
"2026-05-10 11:37:50",7.04717,10.6399
"2026-05-10 11:37:51",7.23238,10.5171
"2026-05-10 11:37:52",7.43698,10.4557
"2026-05-10 11:37:53",7.55904,10.3943
"2026-05-10 11:37:54",7.71853,10.379
"2026-05-10 11:37:55",7.74328,10.4097
"2026-05-10 11:37:56",7.72302,10.4097
"2026-05-10 11:37:57",7.70164,10.4557
"2026-05-10 11:37:58",7.65337,10.4864
"2026-05-10 11:37:59",7.60114,10.471
"2026-05-10 11:38:00",7.54571,10.4864
"2026-05-10 11:38:01",7.54816,10.4864
"2026-05-10 11:38:02",7.55055,10.4403
"2026-05-10 11:38:03",7.61084,10.4557
"2026-05-10 11:38:04",7.66779,10.4403
"2026-05-10 11:38:05",7.66982,10.4864
"2026-05-10 11:38:06",7.64485,12.0211
"2026-05-10 11:38:07",7.61895,10.471
"2026-05-10 11:38:08",7.59223,10.471
"2026-05-10 11:38:09",7.59423,10.471
"2026-05-10 11:38:10",7.62494,10.5938
"2026-05-10 11:38:11",7.65477,10.4557
"2026-05-10 11:38:12",7.65656,10.4557
"2026-05-10 11:38:13",7.6583,10.4864
"2026-05-10 11:38:14",7.63199,10.471
"2026-05-10 11:38:15",7.60487,10.5017
"2026-05-10 11:38:16",7.63543,10.471
"2026-05-10 11:38:17",7.63705,10.4864
"2026-05-10 11:38:18",7.63865,10.471
"2026-05-10 11:38:19",7.64021,10.471
"2026-05-10 11:38:20",7.61283,10.4864
"2026-05-10 11:38:21",7.61435,10.5171
"2026-05-10 11:38:22",7.61584,10.5017
"2026-05-10 11:38:23",7.58767,10.4864
"2026-05-10 11:38:24",7.58912,10.471
"2026-05-10 11:38:25",7.58912,10.4864
"2026-05-10 11:38:26",7.62018,10.4403
"2026-05-10 11:38:28",7.68127,10.4557
"2026-05-10 11:38:29",7.70978,10.4557
"2026-05-10 11:38:30",7.65536,10.4864
"2026-05-10 11:38:31",7.65654,10.5017
"2026-05-10 11:38:32",7.62863,10.5017
"2026-05-10 11:38:33",7.56981,10.5171
"2026-05-10 11:38:34",7.63097,10.471
"2026-05-10 11:38:35",7.60231,10.4557
"2026-05-10 11:38:36",7.63315,10.5171
"2026-05-10 11:38:37",7.66329,10.471
"2026-05-10 11:38:38",7.69261,10.471
"2026-05-10 11:38:39",7.66521,10.4864
"2026-05-10 11:38:40",7.63702,10.5171
"2026-05-10 11:38:41",7.60816,10.4864
"2026-05-10 11:38:42",7.6091,10.4864
"2026-05-10 11:38:43",7.66899,10.5017
"2026-05-10 11:38:44",7.64067,10.5171
"2026-05-10 11:38:45",7.61168,10.5017
"2026-05-10 11:38:46",7.58218,10.5171
"2026-05-10 11:38:47",7.61338,10.4864
"2026-05-10 11:38:48",7.58381,10.4864
"2026-05-10 11:38:49",7.58461,10.4864
"2026-05-10 11:38:50",7.61577,10.471
"2026-05-10 11:38:51",7.67562,10.5017
"2026-05-10 11:38:52",7.61718,10.5171
"2026-05-10 11:38:53",7.61788,10.5171
"2026-05-10 11:38:54",7.58815,10.5324
"2026-05-10 11:38:55",7.58883,10.5171
"2026-05-10 11:38:56",7.55872,10.5171
"2026-05-10 11:38:57",7.55937,10.5017
"2026-05-10 11:38:58",7.59078,10.4864
"2026-05-10 11:38:59",7.62183,10.471
"2026-05-10 11:39:00",7.65236,10.471
"2026-05-10 11:39:01",7.59249,10.4864
"2026-05-10 11:39:02",7.68279,10.4864
"2026-05-10 11:39:03",7.6833,10.5171
"2026-05-10 11:39:04",7.62449,10.5171
"2026-05-10 11:39:05",7.5945,10.5171
"2026-05-10 11:39:06",7.595,10.5171
"2026-05-10 11:39:07",7.56465,10.5017
"2026-05-10 11:39:08",7.59596,10.5017
"2026-05-10 11:39:09",7.59641,10.5017
"2026-05-10 11:39:10",7.62735,10.5017
"2026-05-10 11:39:11",7.65779,10.5171
"2026-05-10 11:39:12",7.00803,10.4557
"2026-05-10 11:39:13",7.62897,10.3943
"2026-05-10 11:39:14",7.77187,10.3943
"2026-05-10 11:39:15",7.84604,10.4403
"2026-05-10 11:39:16",7.77248,10.471
"2026-05-10 11:39:17",7.71829,10.5017
"2026-05-10 11:39:18",7.66054,10.4864
"2026-05-10 11:39:19",7.56935,10.5171
"2026-05-10 11:39:20",7.60056,10.5171
"2026-05-10 11:39:21",7.60086,10.5171
"2026-05-10 11:39:22",7.63172,10.5017
"2026-05-10 11:39:23",7.632,10.5171
"2026-05-10 11:39:24",7.60169,10.5171
"2026-05-10 11:39:25",7.60195,10.5171
